id,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,latitude,longitude,precisao,altitude,fonte_geografica
GEO000818,ALAMEDA,AFONSO PENA,888,CENTRO,Belo Horizonte,MG,-19.917352,-43.934315,MEDIA,993,OSM
GEO000819,AVENIDA,SAO JOAO,470,REPUBLICA,São Paulo,SP,-23.546014,-46.642939,MEDIA,14,IBGE
GEO000820,TRAVESSA,DO COMERCIO,1260,SAO JOSE,Recife,PE,-8.05456,-34.870538,BAIXA,913,OSM
GEO000821,RUA,VINTE E TRES DE MAIO,581,LIBERDADE,São Paulo,SP,-23.545845,-46.642621,MEDIA,34,IBGE
GEO000822,LARGO,IPIRANGA,230,REPUBLICA,São Paulo,SP,-23.543797,-46.640471,MEDIA,853,OSM
GEO000823,RUA,TUPIS,4522,CENTRO,Belo Horizonte,MG,-19.918401,-43.937532,MEDIA,221,GOOGLE
GEO000824,VIELA,PRESIDENTE VARGAS,4679,CENTRO,Rio de Janeiro,RJ,-22.90631,-43.178661,MEDIA,316,IBGE
GEO000825,RUA,AFONSO PENA,691,CENTRO,Belo Horizonte,MG,-19.916573,-43.934417,ALTA,933,IBGE
GEO000826,LARGO,BAHIA,2393,CENTRO,Belo Horizonte,MG,-19.917981,-43.936008,ALTA,64,IBGE
GEO000827,TRAVESSA,PROTASIO ALVES,1084,PETROPOLIS,Porto Alegre,RS,-30.032488,-51.22635,BAIXA,390,GOOGLE
GEO000828,RUA,COPACABANA,3096,COPACABANA,Rio de Janeiro,RJ,-22.969995,-43.185032,ALTA,249,IBGE
GEO000829,RUA,TUPIS,54,CENTRO,Belo Horizonte,MG,-19.918934,-43.93708,ALTA,941,GOOGLE
GEO000830,ESTRADA,SETEMBRO,1085,CENTRO,Rio de Janeiro,RJ,-22.905066,-43.177021,ALTA,848,OSM
GEO000831,RUA,CONSOLACAO,2611,CONSOLACAO,São Paulo,SP,-23.559285,-46.651546,BAIXA,852,IBGE
GEO000832,AVENIDA,COPACABANA,3104,COPACABANA,Rio de Janeiro,RJ,-22.969942,-43.184955,ALTA,114,OSM
GEO000833,VIELA,DO OUVIDOR,3795,CENTRO,Rio de Janeiro,RJ,-22.902415,-43.173241,BAIXA,66,GOOGLE
GEO000834,AVENIDA,ATLANTICA,2307,COPACABANA,Rio de Janeiro,RJ,-22.97223,-43.181639,MEDIA,962,OSM
GEO000835,TRAVESSA,AMAZONAS,1471,CENTRO,Belo Horizonte,MG,-19.916951,-43.935027,ALTA,581,OSM
GEO000836,ALAMEDA,DO COMERCIO,1107,SAO JOSE,Recife,PE,-8.059986,-34.875228,MEDIA,443,OSM
GEO000837,ESTRADA,BAHIA,890,CENTRO,Belo Horizonte,MG,-19.91896,-43.935434,MEDIA,832,IBGE
GEO000838,ALAMEDA,BOA VIAGEM,2470,BOA VIAGEM,Recife,PE,-8.119368,-34.906928,MEDIA,160,OSM
GEO000839,ESTRADA,VINTE E TRES DE MAIO,686,LIBERDADE,São Paulo,SP,-23.535712,-46.649162,BAIXA,333,OSM
GEO000840,RUA,NOVE DE JULHO,2715,REPUBLICA,São Paulo,SP,-23.543105,-46.640765,MEDIA,994,OSM
GEO000841,RUA,BOAVISTA,1398,BOA VIAGEM,Recife,PE,-8.119906,-34.90697,ALTA,141,GOOGLE
GEO000842,TRAVESSA,AFONSO PENA,2008,CENTRO,Belo Horizonte,MG,-19.916722,-43.934412,ALTA,644,GOOGLE
GEO000843,ALAMEDA,BOA VIAGEM,4123,BOA VIAGEM,Recife,PE,-8.118114,-34.905312,MEDIA,984,GOOGLE
GEO000844,ESTRADA,REBOUCAS,20,PINHEIROS,São Paulo,SP,-23.56102,-46.679962,ALTA,630,IBGE
GEO000845,RUA,URUGUAIANA,1926,CENTRO,Rio de Janeiro,RJ,-22.902694,-43.175494,BAIXA,749,IBGE
GEO000846,ALAMEDA,TUPIS,2517,CENTRO,Belo Horizonte,MG,-19.919064,-43.936951,ALTA,567,OSM
GEO000847,LARGO,DO OUVIDOR,1600,CENTRO,Rio de Janeiro,RJ,-22.902869,-43.172711,ALTA,306,OSM
GEO000848,TRAVESSA,AMAZONAS,257,CENTRO,Belo Horizonte,MG,-19.90871,-43.936652,BAIXA,887,OSM
GEO000849,VIELA,BAHIA,1431,CENTRO,Belo Horizonte,MG,-19.918937,-43.936687,MEDIA,811,OSM
GEO000850,ALAMEDA,AMAZONAS,4997,CENTRO,Belo Horizonte,MG,-19.916919,-43.934973,ALTA,263,OSM
GEO000851,AVENIDA,BORGES DE MEDEIROS,3400,CENTRO,Porto Alegre,RS,-30.038447,-51.235859,BAIXA,850,GOOGLE
GEO000852,ALAMEDA,BOA VIAGEM,2496,BOA VIAGEM,Recife,PE,-8.119064,-34.905566,MEDIA,120,GOOGLE
GEO000853,LARGO,IPIRANGA,912,REPUBLICA,São Paulo,SP,-23.543049,-46.640007,ALTA,764,GOOGLE
GEO000854,ESTRADA,CONSOLACAO,4270,CONSOLACAO,São Paulo,SP,-23.550071,-46.659943,ALTA,177,GOOGLE
GEO000855,VIELA,TUPIS,3492,CENTRO,Belo Horizonte,MG,-19.918488,-43.936931,MEDIA,296,GOOGLE
GEO000856,LARGO,URUGUAIANA,2500,CENTRO,Rio de Janeiro,RJ,-22.900038,-43.173623,MEDIA,350,OSM
GEO000857,RUA,VINTE E TRES DE MAIO,1550,LIBERDADE,São Paulo,SP,-23.544956,-46.642069,ALTA,102,OSM
GEO000858,TRAVESSA,MARQUES DE ITU,3152,VILA BUARQUE,São Paulo,SP,-23.546486,-46.643215,MEDIA,576,GOOGLE
GEO000859,PRAÇA,SAO JOAO,1649,REPUBLICA,São Paulo,SP,-23.552556,-46.63343,BAIXA,139,OSM
GEO000860,ALAMEDA,IPIRANGA,2728,REPUBLICA,São Paulo,SP,-23.543056,-46.640022,ALTA,527,OSM
GEO000861,ESTRADA,PAULISTA,4292,BELA VISTA,São Paulo,SP,-23.556095,-46.65018,BAIXA,788,OSM
GEO000862,PRAÇA,DOS ANDRADAS,2485,CENTRO,Porto Alegre,RS,-30.041747,-51.24045,BAIXA,806,OSM
GEO000863,RUA,BRIGADEIRO FARIA LIMA,927,ITAM BIBI,São Paulo,SP,-23.583938,-46.690007,ALTA,406,IBGE
GEO000864,AVENIDA,COPACABANA,2994,COPACABANA,Rio de Janeiro,RJ,-22.970036,-43.185984,MEDIA,936,OSM
GEO000865,AVENIDA,MARQUES DE ITU,944,VILA BUARQUE,São Paulo,SP,-23.546503,-46.643943,MEDIA,651,IBGE
GEO000866,ESTRADA,DO COMERCIO,1736,SAO JOSE,Recife,PE,-8.060513,-34.875453,MEDIA,561,IBGE
GEO000867,AVENIDA,COPACABANA,2935,COPACABANA,Rio de Janeiro,RJ,-22.969249,-43.184161,MEDIA,345,OSM
GEO000868,AVENIDA,ATLANTICA,3084,COPACABANA,Rio de Janeiro,RJ,-22.972419,-43.17947,BAIXA,23,IBGE
GEO000869,LARGO,CONDE DA BOA VISTA,4961,DERBY,Recife,PE,-8.054926,-34.888026,ALTA,39,IBGE
GEO000870,AVENIDA,EIXO MONUMENTAL,509,ASA NORTE,Brasília,DF,-15.794435,-47.888704,BAIXA,226,IBGE
GEO000871,RUA,DO OUVIDOR,1140,CENTRO,Rio de Janeiro,RJ,-22.903327,-43.172278,MEDIA,693,GOOGLE
GEO000872,PRAÇA,DO COMERCIO,3253,SAO JOSE,Recife,PE,-8.060708,-34.874714,MEDIA,643,OSM
GEO000873,RUA,REBOUCAS,4311,PINHEIROS,São Paulo,SP,-23.560273,-46.679132,MEDIA,892,IBGE
GEO000874,LARGO,AGAMENON MAGALHAES,3418,DERBY,Recife,PE,-8.049961,-34.89008,ALTA,316,OSM
GEO000875,AVENIDA,IPIRANGA,504,REPUBLICA,São Paulo,SP,-23.543543,-46.639807,MEDIA,885,GOOGLE
GEO000876,AVENIDA,DOS ANDRADAS,2264,CENTRO,Porto Alegre,RS,-30.034021,-51.229626,MEDIA,442,IBGE
GEO000877,ESTRADA,SAO JOAO,4850,REPUBLICA,São Paulo,SP,-23.545941,-46.642966,ALTA,820,IBGE
GEO000878,VIELA,NOVE DE JULHO,918,REPUBLICA,São Paulo,SP,-23.543999,-46.64106,ALTA,926,GOOGLE
GEO000879,AVENIDA,PROTASIO ALVES,3384,PETROPOLIS,Porto Alegre,RS,-30.035583,-51.232731,MEDIA,553,GOOGLE
GEO000880,ALAMEDA,BOA VIAGEM,419,BOA VIAGEM,Recife,PE,-8.123312,-34.906509,BAIXA,252,GOOGLE
GEO000881,ALAMEDA,EIXO MONUMENTAL,4003,ASA NORTE,Brasília,DF,-15.795941,-47.88391,ALTA,495,GOOGLE
GEO000882,ALAMEDA,PAULISTA,2734,BELA VISTA,São Paulo,SP,-23.560574,-46.656387,MEDIA,603,OSM
GEO000883,ESTRADA,W3 NORTE,1534,ASA NORTE,Brasília,DF,-15.79531,-47.88341,MEDIA,745,GOOGLE
GEO000884,ESTRADA,VINTE E TRES DE MAIO,1001,LIBERDADE,São Paulo,SP,-23.545077,-46.641973,ALTA,625,IBGE
GEO000885,AVENIDA,AGAMENON MAGALHAES,898,DERBY,Recife,PE,-8.049947,-34.8894,MEDIA,380,GOOGLE
GEO000886,RUA,CONSOLACAO,2838,CONSOLACAO,São Paulo,SP,-23.547601,-46.662394,BAIXA,955,GOOGLE
GEO000887,VIELA,URUGUAIANA,4871,CENTRO,Rio de Janeiro,RJ,-22.901053,-43.174032,ALTA,247,IBGE
GEO000888,RUA,DO OUVIDOR,1048,CENTRO,Rio de Janeiro,RJ,-22.902302,-43.171893,MEDIA,609,OSM
GEO000889,ESTRADA,BOAVISTA,3025,BOA VIAGEM,Recife,PE,-8.125877,-34.900147,BAIXA,499,GOOGLE
GEO000890,AVENIDA,CONSOLACAO,1440,CONSOLACAO,São Paulo,SP,-23.550038,-46.659994,ALTA,860,GOOGLE
GEO000891,RUA,BORGES DE MEDEIROS,1008,CENTRO,Porto Alegre,RS,-30.034952,-51.231077,ALTA,455,IBGE
GEO000892,AVENIDA,DA AURORA,4019,BOA VISTA,Recife,PE,-8.068875,-34.879856,BAIXA,421,IBGE
GEO000893,ALAMEDA,SETEMBRO,4614,CENTRO,Rio de Janeiro,RJ,-22.905075,-43.177083,ALTA,439,OSM
GEO000894,ALAMEDA,MARQUES DE ITU,1805,VILA BUARQUE,São Paulo,SP,-23.546228,-46.644049,MEDIA,468,OSM
GEO000895,TRAVESSA,COPACABANA,2652,COPACABANA,Rio de Janeiro,RJ,-22.975685,-43.177079,BAIXA,685,OSM
GEO000896,AVENIDA,PROTASIO ALVES,463,PETROPOLIS,Porto Alegre,RS,-30.035923,-51.231457,MEDIA,178,GOOGLE
GEO000897,VIELA,BOAVISTA,1303,BOA VIAGEM,Recife,PE,-8.120574,-34.907151,MEDIA,287,OSM
GEO000898,TRAVESSA,REBOUCAS,1022,PINHEIROS,São Paulo,SP,-23.560947,-46.6801,ALTA,613,GOOGLE
GEO000899,VIELA,SETEMBRO,4371,CENTRO,Rio de Janeiro,RJ,-22.900927,-43.175833,BAIXA,156,OSM
GEO000900,LARGO,DOS ANDRADAS,2708,CENTRO,Porto Alegre,RS,-30.035278,-51.230241,MEDIA,809,IBGE
GEO000901,RUA,URUGUAIANA,4833,CENTRO,Rio de Janeiro,RJ,-22.892103,-43.183277,BAIXA,393,GOOGLE
GEO000902,AVENIDA,DO COMERCIO,1053,SAO JOSE,Recife,PE,-8.063725,-34.867895,BAIXA,405,OSM
GEO000903,PRAÇA,W3 SUL,4632,ASA SUL,Brasília,DF,-15.79501,-47.882651,MEDIA,585,GOOGLE
GEO000904,TRAVESSA,IPIRANGA,814,REPUBLICA,São Paulo,SP,-23.543036,-46.639949,ALTA,724,IBGE
GEO000905,PRAÇA,W3 NORTE,2558,ASA NORTE,Brasília,DF,-15.795023,-47.882931,ALTA,101,IBGE
GEO000906,RUA,W3 SUL,3221,ASA SUL,Brasília,DF,-15.79104,-47.892026,BAIXA,251,OSM
GEO000907,TRAVESSA,AFONSO PENA,1391,CENTRO,Belo Horizonte,MG,-19.91928,-43.941996,BAIXA,333,IBGE
GEO000908,ESTRADA,PAULISTA,4872,BELA VISTA,São Paulo,SP,-23.561413,-46.656528,ALTA,95,OSM
GEO000909,RUA,REBOUCAS,3607,PINHEIROS,São Paulo,SP,-23.56094,-46.679997,ALTA,448,OSM
GEO000910,ALAMEDA,RIO BRANCO,4188,CENTRO,Rio de Janeiro,RJ,-22.907574,-43.179581,BAIXA,945,GOOGLE
GEO000911,RUA,REBOUCAS,33,PINHEIROS,São Paulo,SP,-23.565155,-46.683261,BAIXA,691,GOOGLE
GEO000912,LARGO,BAHIA,3842,CENTRO,Belo Horizonte,MG,-19.91797,-43.936041,ALTA,430,GOOGLE
GEO000913,AVENIDA,DA AURORA,4108,BOA VISTA,Recife,PE,-8.06302,-34.88106,ALTA,179,IBGE
GEO000914,TRAVESSA,CONDE DA BOA VISTA,1985,DERBY,Recife,PE,-8.055606,-34.888335,MEDIA,752,OSM
GEO000915,LARGO,DA AURORA,4143,BOA VISTA,Recife,PE,-8.06225,-34.881094,MEDIA,59,GOOGLE
GEO000916,PRAÇA,QUINZE DE NOVEMBRO,191,CENTRO,São Paulo,SP,-23.54075,-46.634754,BAIXA,45,GOOGLE
GEO000917,PRAÇA,DO COMERCIO,158,SAO JOSE,Recife,PE,-8.059576,-34.875147,MEDIA,971,OSM
GEO000918,VIELA,OSWALDO CRUZ,4202,BOTAFOGO,Rio de Janeiro,RJ,-22.950255,-43.189281,MEDIA,752,OSM
GEO000919,ESTRADA,CONSOLACAO,3158,CONSOLACAO,São Paulo,SP,-23.550458,-46.660785,MEDIA,726,GOOGLE
GEO000920,AVENIDA,NOVE DE JULHO,1480,REPUBLICA,São Paulo,SP,-23.544972,-46.640495,MEDIA,266,OSM
GEO000921,VIELA,REBOUCAS,4264,PINHEIROS,São Paulo,SP,-23.554124,-46.683633,BAIXA,806,GOOGLE
GEO000922,RUA,DO COMERCIO,59,SAO JOSE,Recife,PE,-8.05999,-34.874963,ALTA,7,IBGE
GEO000923,LARGO,PROTASIO ALVES,866,PETROPOLIS,Porto Alegre,RS,-30.041665,-51.224252,BAIXA,124,GOOGLE
GEO000924,ESTRADA,CONSOLACAO,3906,CONSOLACAO,São Paulo,SP,-23.558098,-46.658152,BAIXA,826,IBGE
GEO000925,AVENIDA,BRIGADEIRO FARIA LIMA,4377,ITAM BIBI,São Paulo,SP,-23.591428,-46.691734,BAIXA,2,GOOGLE
GEO000926,AVENIDA,PRESIDENTE VARGAS,3813,CENTRO,Rio de Janeiro,RJ,-22.906087,-43.177511,MEDIA,105,OSM
GEO000927,RUA,PROTASIO ALVES,4260,PETROPOLIS,Porto Alegre,RS,-30.037209,-51.225156,BAIXA,767,GOOGLE
GEO000928,ESTRADA,URUGUAIANA,3371,CENTRO,Rio de Janeiro,RJ,-22.900806,-43.174827,MEDIA,131,IBGE
GEO000929,TRAVESSA,W3 SUL,1377,ASA SUL,Brasília,DF,-15.794086,-47.882125,ALTA,413,OSM
GEO000930,PRAÇA,AMAZONAS,659,CENTRO,Belo Horizonte,MG,-19.917598,-43.935588,MEDIA,866,GOOGLE
GEO000931,ALAMEDA,TUPIS,4665,CENTRO,Belo Horizonte,MG,-19.919052,-43.937072,ALTA,994,IBGE
GEO000932,VIELA,BORGES DE MEDEIROS,1494,CENTRO,Porto Alegre,RS,-30.034766,-51.230095,MEDIA,433,GOOGLE
GEO000933,AVENIDA,CONDE DA BOA VISTA,761,DERBY,Recife,PE,-8.055036,-34.887949,ALTA,434,OSM
GEO000934,AVENIDA,BOAVISTA,3141,BOA VIAGEM,Recife,PE,-8.127806,-34.91361,BAIXA,97,IBGE
GEO000935,ALAMEDA,BOAVISTA,4382,BOA VIAGEM,Recife,PE,-8.120017,-34.906993,ALTA,889,OSM
GEO000936,ALAMEDA,REBOUCAS,996,PINHEIROS,São Paulo,SP,-23.561953,-46.680597,MEDIA,411,IBGE
GEO000937,LARGO,DO OUVIDOR,2550,CENTRO,Rio de Janeiro,RJ,-22.902087,-43.171856,MEDIA,451,OSM
GEO000938,LARGO,BOA VIAGEM,2471,BOA VIAGEM,Recife,PE,-8.123085,-34.902003,BAIXA,311,OSM
GEO000939,ESTRADA,NOVE DE JULHO,942,REPUBLICA,São Paulo,SP,-23.544565,-46.640039,MEDIA,675,OSM
GEO000940,AVENIDA,QUINZE DE NOVEMBRO,1042,CENTRO,São Paulo,SP,-23.5505,-46.632429,MEDIA,981,GOOGLE
GEO000941,ALAMEDA,DOS ANDRADAS,328,CENTRO,Porto Alegre,RS,-30.034778,-51.230643,ALTA,67,GOOGLE
GEO000942,ALAMEDA,CONSOLACAO,3107,CONSOLACAO,São Paulo,SP,-23.549991,-46.659967,ALTA,330,GOOGLE
GEO000943,VIELA,AFONSO PENA,1796,CENTRO,Belo Horizonte,MG,-19.916089,-43.934858,MEDIA,905,OSM
GEO000944,AVENIDA,BORGES DE MEDEIROS,1872,CENTRO,Porto Alegre,RS,-30.035067,-51.230951,ALTA,656,GOOGLE
GEO000945,TRAVESSA,W3 SUL,2160,ASA SUL,Brasília,DF,-15.794182,-47.882167,ALTA,846,IBGE
GEO000946,LARGO,URUGUAIANA,3454,CENTRO,Rio de Janeiro,RJ,-22.901156,-43.174686,MEDIA,730,GOOGLE
GEO000947,VIELA,ATLANTICA,4087,COPACABANA,Rio de Janeiro,RJ,-22.971316,-43.182144,ALTA,238,OSM
GEO000948,VIELA,CONSOLACAO,3610,CONSOLACAO,São Paulo,SP,-23.550092,-46.660377,MEDIA,97,OSM
GEO000949,ALAMEDA,ATLANTICA,1663,COPACABANA,Rio de Janeiro,RJ,-22.970585,-43.181723,MEDIA,780,OSM
GEO000950,ESTRADA,PRIMEIRO DE MARÇO,451,CENTRO,Rio de Janeiro,RJ,-22.902966,-43.175917,ALTA,36,IBGE
GEO000951,PRAÇA,IPIRANGA,4188,REPUBLICA,São Paulo,SP,-23.542528,-46.640773,MEDIA,903,IBGE
GEO000952,TRAVESSA,BORGES DE MEDEIROS,1108,CENTRO,Porto Alegre,RS,-30.035084,-51.231098,ALTA,406,IBGE
GEO000953,ALAMEDA,AGAMENON MAGALHAES,3569,DERBY,Recife,PE,-8.050807,-34.889108,MEDIA,954,OSM
GEO000954,LARGO,VINTE E TRES DE MAIO,4168,LIBERDADE,São Paulo,SP,-23.544568,-46.641715,MEDIA,478,OSM
GEO000955,ALAMEDA,W3 SUL,2865,ASA SUL,Brasília,DF,-15.790076,-47.88239,BAIXA,750,OSM
GEO000956,LARGO,DA AURORA,4760,BOA VISTA,Recife,PE,-8.06308,-34.880925,ALTA,88,GOOGLE
GEO000957,ALAMEDA,TUPIS,3414,CENTRO,Belo Horizonte,MG,-19.911649,-43.945917,BAIXA,384,IBGE
GEO000958,TRAVESSA,QUINZE DE NOVEMBRO,4679,CENTRO,São Paulo,SP,-23.550616,-46.633236,ALTA,985,GOOGLE
GEO000959,ESTRADA,CONSOLACAO,4041,CONSOLACAO,São Paulo,SP,-23.540757,-46.66215,BAIXA,877,OSM
GEO000960,ALAMEDA,AMAZONAS,1197,CENTRO,Belo Horizonte,MG,-19.917054,-43.934912,ALTA,961,IBGE
GEO000961,RUA,BOAVISTA,1871,BOA VIAGEM,Recife,PE,-8.119168,-34.907477,MEDIA,98,IBGE
GEO000962,ESTRADA,VINTE E TRES DE MAIO,323,LIBERDADE,São Paulo,SP,-23.544005,-46.642252,MEDIA,97,OSM
GEO000963,TRAVESSA,BRIGADEIRO FARIA LIMA,2764,ITAM BIBI,São Paulo,SP,-23.588355,-46.692529,BAIXA,447,IBGE
GEO000964,TRAVESSA,OSWALDO CRUZ,4668,BOTAFOGO,Rio de Janeiro,RJ,-22.958587,-43.199394,BAIXA,276,GOOGLE
GEO000965,LARGO,PAULISTA,441,BELA VISTA,São Paulo,SP,-23.561987,-46.655585,MEDIA,555,GOOGLE
GEO000966,VIELA,BAHIA,573,CENTRO,Belo Horizonte,MG,-19.912979,-43.937027,BAIXA,502,IBGE
GEO000967,ESTRADA,DO COMERCIO,931,SAO JOSE,Recife,PE,-8.060033,-34.874974,ALTA,413,OSM
GEO000968,ALAMEDA,COPACABANA,1857,COPACABANA,Rio de Janeiro,RJ,-22.969518,-43.184131,MEDIA,938,IBGE
GEO000969,TRAVESSA,PROTASIO ALVES,2492,PETROPOLIS,Porto Alegre,RS,-30.034472,-51.230279,BAIXA,886,OSM
GEO000970,TRAVESSA,CONDE DA BOA VISTA,544,DERBY,Recife,PE,-8.055094,-34.887947,ALTA,590,IBGE
GEO000971,ALAMEDA,ATLANTICA,392,COPACABANA,Rio de Janeiro,RJ,-22.971433,-43.182127,ALTA,461,IBGE
GEO000972,TRAVESSA,ATLANTICA,3314,COPACABANA,Rio de Janeiro,RJ,-22.972022,-43.182735,MEDIA,502,OSM
GEO000973,TRAVESSA,IPIRANGA,636,REPUBLICA,São Paulo,SP,-23.542366,-46.640702,MEDIA,64,IBGE
GEO000974,LARGO,SAO JOAO,1016,REPUBLICA,São Paulo,SP,-23.538028,-46.635578,BAIXA,402,OSM
GEO000975,AVENIDA,PAULISTA,3935,BELA VISTA,São Paulo,SP,-23.554328,-46.653313,BAIXA,751,GOOGLE
GEO000976,ESTRADA,SAO JOAO,4995,REPUBLICA,São Paulo,SP,-23.546093,-46.643079,ALTA,139,IBGE
GEO000977,ALAMEDA,BORGES DE MEDEIROS,4440,CENTRO,Porto Alegre,RS,-30.034958,-51.230921,ALTA,924,IBGE
GEO000978,PRAÇA,DOS ANDRADAS,163,CENTRO,Porto Alegre,RS,-30.034354,-51.230712,MEDIA,82,OSM
GEO000979,ESTRADA,BRIGADEIRO FARIA LIMA,2244,ITAM BIBI,São Paulo,SP,-23.583968,-46.689955,ALTA,281,OSM
GEO000980,AVENIDA,DO COMERCIO,3439,SAO JOSE,Recife,PE,-8.050524,-34.87862,BAIXA,624,OSM
GEO000981,VIELA,AGAMENON MAGALHAES,1407,DERBY,Recife,PE,-8.050045,-34.890003,ALTA,434,GOOGLE
GEO000982,VIELA,BOA VIAGEM,4157,BOA VIAGEM,Recife,PE,-8.118933,-34.905915,ALTA,219,GOOGLE
GEO000983,PRAÇA,BAHIA,3675,CENTRO,Belo Horizonte,MG,-19.917965,-43.935906,ALTA,125,GOOGLE
GEO000984,AVENIDA,QUINZE DE NOVEMBRO,4713,CENTRO,São Paulo,SP,-23.541172,-46.626223,BAIXA,671,OSM
GEO000985,LARGO,RIO BRANCO,3111,CENTRO,Rio de Janeiro,RJ,-22.904434,-43.171683,BAIXA,770,OSM
GEO000986,RUA,BORGES DE MEDEIROS,12,CENTRO,Porto Alegre,RS,-30.034971,-51.230985,ALTA,434,IBGE
GEO000987,ALAMEDA,PAULISTA,2508,BELA VISTA,São Paulo,SP,-23.561411,-46.656401,ALTA,297,GOOGLE
GEO000988,RUA,REBOUCAS,88,PINHEIROS,São Paulo,SP,-23.560098,-46.679986,BAIXA,772,IBGE
GEO000989,VIELA,ATLANTICA,2350,COPACABANA,Rio de Janeiro,RJ,-22.970722,-43.182607,MEDIA,611,GOOGLE
GEO000990,VIELA,RIO BRANCO,4447,CENTRO,Rio de Janeiro,RJ,-22.897526,-43.178919,BAIXA,666,OSM
GEO000991,LARGO,PROTASIO ALVES,2227,PETROPOLIS,Porto Alegre,RS,-30.042132,-51.238432,BAIXA,214,OSM
GEO000992,ESTRADA,SETEMBRO,3098,CENTRO,Rio de Janeiro,RJ,-22.904998,-43.177949,MEDIA,701,OSM
GEO000993,LARGO,CONSOLACAO,3007,CONSOLACAO,São Paulo,SP,-23.544149,-46.659374,BAIXA,804,GOOGLE
GEO000994,PRAÇA,SAO JOAO,3966,REPUBLICA,São Paulo,SP,-23.53806,-46.635264,BAIXA,219,OSM
GEO000995,ESTRADA,DO OUVIDOR,2136,CENTRO,Rio de Janeiro,RJ,-22.903202,-43.173742,MEDIA,517,OSM
GEO000996,TRAVESSA,PRIMEIRO DE MARÇO,1057,CENTRO,Rio de Janeiro,RJ,-22.903031,-43.176008,ALTA,19,IBGE
GEO000997,AVENIDA,NOVE DE JULHO,1132,REPUBLICA,São Paulo,SP,-23.544214,-46.640495,MEDIA,708,IBGE
GEO000998,RUA,CONDE DA BOA VISTA,4686,DERBY,Recife,PE,-8.05526,-34.887522,MEDIA,659,GOOGLE
GEO000999,TRAVESSA,BAHIA,804,CENTRO,Belo Horizonte,MG,-19.924986,-43.926856,BAIXA,432,GOOGLE
GEO001000,ESTRADA,QUINZE DE NOVEMBRO,2075,CENTRO,São Paulo,SP,-23.550663,-46.633905,MEDIA,568,GOOGLE
GEO001001,RUA,SETEMBRO,3943,CENTRO,Rio de Janeiro,RJ,-22.90509,-43.177049,ALTA,538,IBGE
GEO001002,VIELA,W3 SUL,2236,ASA SUL,Brasília,DF,-15.794971,-47.880471,BAIXA,612,IBGE
GEO001003,LARGO,DO COMERCIO,4941,SAO JOSE,Recife,PE,-8.052533,-34.869371,BAIXA,655,IBGE
GEO001004,TRAVESSA,BRIGADEIRO FARIA LIMA,2014,ITAM BIBI,São Paulo,SP,-23.583955,-46.689995,ALTA,838,OSM
GEO001005,TRAVESSA,AMAZONAS,4520,CENTRO,Belo Horizonte,MG,-19.916956,-43.934418,MEDIA,153,OSM
GEO001006,AVENIDA,DA AURORA,3666,BOA VISTA,Recife,PE,-8.055589,-34.882326,BAIXA,551,IBGE
GEO001007,VIELA,PRESIDENTE VARGAS,2856,CENTRO,Rio de Janeiro,RJ,-22.913159,-43.181348,BAIXA,502,IBGE
GEO001008,LARGO,IPIRANGA,4452,REPUBLICA,São Paulo,SP,-23.542953,-46.640028,ALTA,116,GOOGLE
GEO001009,RUA,W3 SUL,3088,ASA SUL,Brasília,DF,-15.79332,-47.882028,MEDIA,31,OSM
GEO001010,TRAVESSA,REBOUCAS,2371,PINHEIROS,São Paulo,SP,-23.552826,-46.6744,BAIXA,742,IBGE
GEO001011,RUA,DA AURORA,4434,BOA VISTA,Recife,PE,-8.063692,-34.880561,MEDIA,418,GOOGLE
GEO001012,ESTRADA,AMAZONAS,4380,CENTRO,Belo Horizonte,MG,-19.91701,-43.935012,ALTA,758,IBGE
GEO001013,VIELA,BAHIA,3631,CENTRO,Belo Horizonte,MG,-19.923422,-43.933965,BAIXA,77,OSM
GEO001014,AVENIDA,W3 NORTE,4988,ASA NORTE,Brasília,DF,-15.794696,-47.883124,MEDIA,929,IBGE
GEO001015,TRAVESSA,AMAZONAS,1780,CENTRO,Belo Horizonte,MG,-19.917569,-43.935028,MEDIA,43,IBGE
GEO001016,ESTRADA,AMAZONAS,2100,CENTRO,Belo Horizonte,MG,-19.917765,-43.934582,MEDIA,247,IBGE
GEO001017,ALAMEDA,SETEMBRO,4556,CENTRO,Rio de Janeiro,RJ,-22.905004,-43.177221,MEDIA,111,OSM
GEO001018,ALAMEDA,W3 SUL,4962,ASA SUL,Brasília,DF,-15.793437,-47.884045,BAIXA,402,IBGE
GEO001019,TRAVESSA,RIO BRANCO,1157,CENTRO,Rio de Janeiro,RJ,-22.904957,-43.175524,MEDIA,373,OSM
GEO001020,ESTRADA,DOS ANDRADAS,2167,CENTRO,Porto Alegre,RS,-30.034025,-51.230357,MEDIA,356,GOOGLE
GEO001021,ESTRADA,DOS ANDRADAS,3251,CENTRO,Porto Alegre,RS,-30.034254,-51.239866,BAIXA,476,OSM
GEO001022,ALAMEDA,URUGUAIANA,1857,CENTRO,Rio de Janeiro,RJ,-22.896759,-43.176902,BAIXA,793,OSM
GEO001023,RUA,DO OUVIDOR,4743,CENTRO,Rio de Janeiro,RJ,-22.894519,-43.174203,BAIXA,920,OSM
GEO001024,ALAMEDA,PAULISTA,2565,BELA VISTA,São Paulo,SP,-23.561313,-46.656586,ALTA,273,OSM
