id,uid_base,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,variacao,descricao_variacao
VAR000167,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,"Est w3 norte, 471",Abreviação com ponto
VAR000168,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,"estrada w3 norte, 471",Numeral por extenso
VAR000169,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,"ESTRADA W3 NORTE, 471",Maiúsculas
VAR000170,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,"Estrada w3 norte, 471",Abreviação com ponto
VAR000171,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,estrada w3 norte 471 asa norte,Sem pontuação
VAR000172,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,"estrada w3 norte, 471, sala 10",Com complemento
VAR000173,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,"estrada w3 norte, 471",Abreviação com ponto
VAR000174,UID_W3_NORTE_0017,ESTRADA,W3 NORTE,471,ASA NORTE,Brasília,DF,"ESTRADA W3 NORTE, 471, ASA NORTE",Formato completo
VAR000175,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"PRAÇA VINTE E TRES DE MAIO, 1803",Maiúsculas
VAR000176,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"PRAÇA VINTE E TRES DE MAIO, 1803, LIBERDADE",Formato completo
VAR000177,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"PRAÇA VINTE E TRES DE MAIO, 1803, LIBERDADE",Formato completo
VAR000178,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"praça vinte e tres de maio, 1803",Numeral por extenso
VAR000179,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,praça vinte e tres de maio 1803 liberdade,Sem pontuação
VAR000180,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"praça vinte e tres de maio, 1803",Numeral romano
VAR000181,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"praça vinte e tres de maio, 1803, perto da praça",Com referência local
VAR000182,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"praça vinte e tres de maio, 1803",Numeral por extenso
VAR000183,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,praça vinte e tres de maio 1803 liberdade,Sem pontuação
VAR000184,UID_VINTE_E_TRES_DE_MAIO_0018,PRAÇA,VINTE E TRES DE MAIO,1803,LIBERDADE,São Paulo,SP,"praça vinte e tres de maio, 1803",Minúsculas
VAR000185,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"LARGO PRIMEIRO DE MARÇO, 2782",Maiúsculas
VAR000186,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"LARGO PRIMEIRO DE MARÇO, 2782, CENTRO",Formato completo
VAR000187,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"largo primeiro de março, 2782, próximo ao mercado",Com referência local
VAR000188,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"largo primeiro de março, 2782, perto da praça",Com referência local
VAR000189,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"LARGO PRIMEIRO DE MARÇO, 2782",Maiúsculas
VAR000190,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,largo primeiro de março 2782 centro,Sem pontuação
VAR000191,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"largo primeiro de março, 2782",Numeral romano
VAR000192,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,largo primeiro de março 2782 centro rio de janeiro,Formato sequencial
VAR000193,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"largo primeiro de março, 2782",Minúsculas
VAR000194,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"LARGO PRIMEIRO DE MARÇO, 2782, CENTRO",Formato completo
VAR000195,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"largo primeiro de março, 2782",Numeral por extenso
VAR000196,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,"largo primeiro de março, 2782",Minúsculas
VAR000197,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,largo primeiro de março 2782 centro rio de janeiro,Formato sequencial
VAR000198,UID_PRIMEIRO_DE_MARÇO_0019,LARGO,PRIMEIRO DE MARÇO,2782,CENTRO,Rio de Janeiro,RJ,largo primeiro de março 2782 centro,Sem pontuação
VAR000199,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,"alameda conde da boa vista, 2981, em frente ao banco",Com referência local
VAR000200,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,"ALAMEDA CONDE DA BOA VISTA, 2981, DERBY",Formato completo
VAR000201,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,alameda conde da boa vista 2981 derby,Sem pontuação
VAR000202,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,alameda conde da boa vista 2981 derby,Sem pontuação
VAR000203,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,"ALAMEDA CONDE DA BOA VISTA, 2981",Maiúsculas
VAR000204,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,alameda conde da boa vista 2981 derby recife,Formato sequencial
VAR000205,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,"ALAMEDA CONDE DA BOA VISTA, 2981",Maiúsculas
VAR000206,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,"Al conde da boa vista, 2981",Abreviação com ponto
VAR000207,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,"alameda conde da boa vista, 2981",Minúsculas
VAR000208,UID_CONDE_DA_BOA_VISTA_0020,ALAMEDA,CONDE DA BOA VISTA,2981,DERBY,Recife,PE,"alameda conde da boa vista, 2981",Minúsculas
VAR000209,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556, perto do metrô",Com referência local
VAR000210,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556, ",Com referência local
VAR000211,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556, ",Com complemento
VAR000212,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"AVENIDA DO OUVIDOR, 3556, CENTRO",Formato completo
VAR000213,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556, perto da praça",Com referência local
VAR000214,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"AVENIDA DO OUVIDOR, 3556, CENTRO",Formato completo
VAR000215,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556",Numeral por extenso
VAR000216,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556",Numeral por extenso
VAR000217,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556, sala 10",Com complemento
VAR000218,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"AVENIDA DO OUVIDOR, 3556, CENTRO",Formato completo
VAR000219,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556",Minúsculas
VAR000220,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 3556",Numeral por extenso
VAR000221,UID_DO_OUVIDOR_0021,AVENIDA,DO OUVIDOR,3556,CENTRO,Rio de Janeiro,RJ,"AVENIDA DO OUVIDOR, 3556, CENTRO",Formato completo
VAR000222,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"estrada bahia, 851, ao lado da escola",Com referência local
VAR000223,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"ESTRADA BAHIA, 851",Maiúsculas
VAR000224,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"ESTRADA BAHIA, 851",Maiúsculas
VAR000225,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"estrada bahia, 851",Numeral romano
VAR000226,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"Est. bahia, 851",Abreviação com ponto
VAR000227,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"estrada bahia, 851, bloco B",Com complemento
VAR000228,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"ESTRADA BAHIA, 851, CENTRO",Formato completo
VAR000229,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,estrada bahia 851 centro belo horizonte,Formato sequencial
VAR000230,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"estrada bahia, 851",Numeral romano
VAR000231,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"estrada bahia, 851",Numeral romano
VAR000232,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"estrada bahia, 851",Numeral por extenso
VAR000233,UID_BAHIA_0022,ESTRADA,BAHIA,851,CENTRO,Belo Horizonte,MG,"estrada bahia, 851",Numeral por extenso
VAR000234,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,largo boa viagem 3580 boa viagem,Sem pontuação
VAR000235,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,largo boa viagem 3580 boa viagem recife,Formato sequencial
VAR000236,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,largo boa viagem 3580 boa viagem,Sem pontuação
VAR000237,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,"largo boa viagem, 3580",Minúsculas
VAR000238,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,"largo boa viagem, 3580",Numeral por extenso
VAR000239,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,"LARGO BOA VIAGEM, 3580",Maiúsculas
VAR000240,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,largo boa viagem 3580 boa viagem,Sem pontuação
VAR000241,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,"largo boa viagem, 3580, apto 101",Com complemento
VAR000242,UID_BOA_VIAGEM_0023,LARGO,BOA VIAGEM,3580,BOA VIAGEM,Recife,PE,"LARGO BOA VIAGEM, 3580, BOA VIAGEM",Formato completo
VAR000243,UID_BORGES_DE_MEDEIROS_0024,LARGO,BORGES DE MEDEIROS,1007,CENTRO,Porto Alegre,RS,"largo borges de medeiros, 1007",Minúsculas
VAR000244,UID_BORGES_DE_MEDEIROS_0024,LARGO,BORGES DE MEDEIROS,1007,CENTRO,Porto Alegre,RS,"LARGO borges de medeiros, 1007",Abreviação com ponto
VAR000245,UID_BORGES_DE_MEDEIROS_0024,LARGO,BORGES DE MEDEIROS,1007,CENTRO,Porto Alegre,RS,"largo borges de medeiros, 1007",Numeral romano
VAR000246,UID_BORGES_DE_MEDEIROS_0024,LARGO,BORGES DE MEDEIROS,1007,CENTRO,Porto Alegre,RS,"largo borges de medeiros, 1007",Numeral por extenso
VAR000247,UID_BORGES_DE_MEDEIROS_0024,LARGO,BORGES DE MEDEIROS,1007,CENTRO,Porto Alegre,RS,"largo borges de medeiros, 1007, sala 10",Com complemento
VAR000248,UID_BORGES_DE_MEDEIROS_0024,LARGO,BORGES DE MEDEIROS,1007,CENTRO,Porto Alegre,RS,"LARGO BORGES DE MEDEIROS, 1007, CENTRO",Formato completo
VAR000249,UID_BORGES_DE_MEDEIROS_0024,LARGO,BORGES DE MEDEIROS,1007,CENTRO,Porto Alegre,RS,"largo borges de medeiros, 1007, sala 20",Com complemento
VAR000250,UID_W3_NORTE_0025,VIELA,W3 NORTE,2823,ASA NORTE,Brasília,DF,viela w3 norte 2823 asa norte brasília,Formato sequencial
VAR000251,UID_W3_NORTE_0025,VIELA,W3 NORTE,2823,ASA NORTE,Brasília,DF,"viela w3 norte, 2823",Minúsculas
VAR000252,UID_W3_NORTE_0025,VIELA,W3 NORTE,2823,ASA NORTE,Brasília,DF,"VIELA W3 NORTE, 2823",Maiúsculas
VAR000253,UID_W3_NORTE_0025,VIELA,W3 NORTE,2823,ASA NORTE,Brasília,DF,"VIELA w3 norte, 2823",Abreviação com ponto
VAR000254,UID_W3_NORTE_0025,VIELA,W3 NORTE,2823,ASA NORTE,Brasília,DF,"viela w3 norte, 2823",Minúsculas
VAR000255,UID_W3_NORTE_0025,VIELA,W3 NORTE,2823,ASA NORTE,Brasília,DF,"viela w3 norte, 2823",Minúsculas
VAR000256,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"alameda boa viagem, 1461",Minúsculas
VAR000257,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"ALAMEDA BOA VIAGEM, 1461",Maiúsculas
VAR000258,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"alameda boa viagem, 1461, apto 101",Com complemento
VAR000259,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,alameda boa viagem 1461 boa viagem,Sem pontuação
VAR000260,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,alameda boa viagem 1461 boa viagem,Sem pontuação
VAR000261,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"alameda boa viagem, 1461",Numeral romano
VAR000262,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"ALAMEDA BOA VIAGEM, 1461",Maiúsculas
VAR000263,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"ALAMEDA BOA VIAGEM, 1461",Maiúsculas
VAR000264,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"ALAMEDA BOA VIAGEM, 1461",Maiúsculas
VAR000265,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"alameda boa viagem, 1461",Numeral por extenso
VAR000266,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"ALAMEDA BOA VIAGEM, 1461, BOA VIAGEM",Formato completo
VAR000267,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,alameda boa viagem 1461 boa viagem recife,Formato sequencial
VAR000268,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,alameda boa viagem 1461 boa viagem recife,Formato sequencial
VAR000269,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,alameda boa viagem 1461 boa viagem recife,Formato sequencial
VAR000270,UID_BOA_VIAGEM_0026,ALAMEDA,BOA VIAGEM,1461,BOA VIAGEM,Recife,PE,"alameda boa viagem, 1461, apto 201",Com complemento
VAR000271,UID_BAHIA_0027,AVENIDA,BAHIA,542,CENTRO,Belo Horizonte,MG,"AVENIDA BAHIA, 542, CENTRO",Formato completo
VAR000272,UID_BAHIA_0027,AVENIDA,BAHIA,542,CENTRO,Belo Horizonte,MG,"avenida bahia, 542",Numeral por extenso
VAR000273,UID_BAHIA_0027,AVENIDA,BAHIA,542,CENTRO,Belo Horizonte,MG,"avenida bahia, 542",Minúsculas
VAR000274,UID_BAHIA_0027,AVENIDA,BAHIA,542,CENTRO,Belo Horizonte,MG,avenida bahia 542 centro belo horizonte,Formato sequencial
VAR000275,UID_BAHIA_0027,AVENIDA,BAHIA,542,CENTRO,Belo Horizonte,MG,"avenida bahia, 542",Minúsculas
VAR000276,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,largo amazonas 72 centro belo horizonte,Formato sequencial
VAR000277,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,largo amazonas 72 centro belo horizonte,Formato sequencial
VAR000278,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"LARGO AMAZONAS, 72",Maiúsculas
VAR000279,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"LARGO amazonas, 72",Abreviação com ponto
VAR000280,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"largo amazonas, 72, loja 1",Com complemento
VAR000281,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"largo amazonas, 72",Numeral romano
VAR000282,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"largo amazonas, 72",Minúsculas
VAR000283,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"LARGO amazonas, 72",Abreviação com ponto
VAR000284,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"LARGO AMAZONAS, 72, CENTRO",Formato completo
VAR000285,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"largo amazonas, 72, apto 301",Com complemento
VAR000286,UID_AMAZONAS_0028,LARGO,AMAZONAS,72,CENTRO,Belo Horizonte,MG,"LARGO AMAZONAS, 72, CENTRO",Formato completo
VAR000287,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"RUA quinze de novembro, 638",Abreviação com ponto
VAR000288,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"RUA QUINZE DE NOVEMBRO, 638, CENTRO",Formato completo
VAR000289,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"Rua quinze de novembro, 638",Abreviação com ponto
VAR000290,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,rua quinze de novembro 638 centro,Sem pontuação
VAR000291,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"R. quinze de novembro, 638",Abreviação com ponto
VAR000292,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"rua quinze de novembro, 638",Numeral por extenso
VAR000293,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"rua quinze de novembro, 638",Minúsculas
VAR000294,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"Rua quinze de novembro, 638",Abreviação com ponto
VAR000295,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,rua quinze de novembro 638 centro são paulo,Formato sequencial
VAR000296,UID_QUINZE_DE_NOVEMBRO_0029,RUA,QUINZE DE NOVEMBRO,638,CENTRO,São Paulo,SP,"rua quinze de novembro, 638",Numeral por extenso
VAR000297,UID_DO_OUVIDOR_0030,VIELA,DO OUVIDOR,3421,CENTRO,Rio de Janeiro,RJ,"viela do ouvidor, 3421, em frente ao banco",Com referência local
VAR000298,UID_DO_OUVIDOR_0030,VIELA,DO OUVIDOR,3421,CENTRO,Rio de Janeiro,RJ,"viela do ouvidor, 3421",Numeral por extenso
VAR000299,UID_DO_OUVIDOR_0030,VIELA,DO OUVIDOR,3421,CENTRO,Rio de Janeiro,RJ,"VIELA DO OUVIDOR, 3421, CENTRO",Formato completo
VAR000300,UID_DO_OUVIDOR_0030,VIELA,DO OUVIDOR,3421,CENTRO,Rio de Janeiro,RJ,"VIELA do ouvidor, 3421",Abreviação com ponto
VAR000301,UID_DO_OUVIDOR_0030,VIELA,DO OUVIDOR,3421,CENTRO,Rio de Janeiro,RJ,"viela do ouvidor, 3421, ao lado da escola",Com referência local
VAR000302,UID_DO_OUVIDOR_0030,VIELA,DO OUVIDOR,3421,CENTRO,Rio de Janeiro,RJ,"viela do ouvidor, 3421",Numeral por extenso
VAR000303,UID_AMAZONAS_0031,TRAVESSA,AMAZONAS,3869,CENTRO,Belo Horizonte,MG,"travessa amazonas, 3869",Minúsculas
VAR000304,UID_AMAZONAS_0031,TRAVESSA,AMAZONAS,3869,CENTRO,Belo Horizonte,MG,"travessa amazonas, 3869",Minúsculas
VAR000305,UID_AMAZONAS_0031,TRAVESSA,AMAZONAS,3869,CENTRO,Belo Horizonte,MG,"travessa amazonas, 3869, bloco A",Com complemento
VAR000306,UID_AMAZONAS_0031,TRAVESSA,AMAZONAS,3869,CENTRO,Belo Horizonte,MG,"TRAVESSA AMAZONAS, 3869",Maiúsculas
VAR000307,UID_AMAZONAS_0031,TRAVESSA,AMAZONAS,3869,CENTRO,Belo Horizonte,MG,travessa amazonas 3869 centro belo horizonte,Formato sequencial
VAR000308,UID_AMAZONAS_0031,TRAVESSA,AMAZONAS,3869,CENTRO,Belo Horizonte,MG,"travessa amazonas, 3869",Minúsculas
VAR000309,UID_AMAZONAS_0031,TRAVESSA,AMAZONAS,3869,CENTRO,Belo Horizonte,MG,travessa amazonas 3869 centro belo horizonte,Formato sequencial
VAR000310,UID_QUINZE_DE_NOVEMBRO_0032,RUA,QUINZE DE NOVEMBRO,1365,CENTRO,São Paulo,SP,"rua quinze de novembro, 1365",Numeral por extenso
VAR000311,UID_QUINZE_DE_NOVEMBRO_0032,RUA,QUINZE DE NOVEMBRO,1365,CENTRO,São Paulo,SP,"RUA QUINZE DE NOVEMBRO, 1365",Maiúsculas
VAR000312,UID_QUINZE_DE_NOVEMBRO_0032,RUA,QUINZE DE NOVEMBRO,1365,CENTRO,São Paulo,SP,"rua quinze de novembro, 1365",Minúsculas
VAR000313,UID_QUINZE_DE_NOVEMBRO_0032,RUA,QUINZE DE NOVEMBRO,1365,CENTRO,São Paulo,SP,"rua quinze de novembro, 1365",Numeral romano
VAR000314,UID_QUINZE_DE_NOVEMBRO_0032,RUA,QUINZE DE NOVEMBRO,1365,CENTRO,São Paulo,SP,"rua quinze de novembro, 1365",Numeral romano
VAR000315,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,rua marques de itu 4029 vila buarque,Sem pontuação
VAR000316,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,rua marques de itu 4029 vila buarque são paulo,Formato sequencial
VAR000317,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,rua marques de itu 4029 vila buarque,Sem pontuação
VAR000318,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,"rua marques de itu, 4029",Numeral por extenso
VAR000319,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,"rua marques de itu, 4029, loja 2",Com complemento
VAR000320,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,rua marques de itu 4029 vila buarque,Sem pontuação
VAR000321,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,"rua marques de itu, 4029",Numeral por extenso
VAR000322,UID_MARQUES_DE_ITU_0033,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,"rua marques de itu, 4029",Numeral romano
VAR000323,UID_BAHIA_0034,TRAVESSA,BAHIA,4685,CENTRO,Belo Horizonte,MG,"travessa bahia, 4685",Numeral por extenso
VAR000324,UID_BAHIA_0034,TRAVESSA,BAHIA,4685,CENTRO,Belo Horizonte,MG,travessa bahia 4685 centro belo horizonte,Formato sequencial
VAR000325,UID_BAHIA_0034,TRAVESSA,BAHIA,4685,CENTRO,Belo Horizonte,MG,"travessa bahia, 4685",Minúsculas
VAR000326,UID_BAHIA_0034,TRAVESSA,BAHIA,4685,CENTRO,Belo Horizonte,MG,"travessa bahia, 4685, ao lado da escola",Com referência local
